partida_id;rodata;clube;atleta;minuto;tipo_de_gol
7644;38;Atletico-MG;Hyoran;90+1;Gol Normal
7644;38;Gremio;Douglas Costa;59;Gol Normal
7644;38;Gremio;Diego Souza;6;Gol Normal
7644;38;Atletico-MG;José Rodolfo Pires Ribeiro;26;Gol Normal
7644;38;Gremio;Diego Souza;20;Gol Normal
7644;38;Atletico-MG;Eduardo Vargas;35;Gol Normal
7645;38;Santos;Lucas Braga Ribeiro;75;Gol Normal
7645;38;Cuiaba;Marllon Borges;16;Gol Normal
7647;1;Flamengo;Bruno Henrique;84;Gol Normal
7647;1;Atletico-GO;Wellington Rato;75;Gol Normal
7648;1;Ceara;Jorge Marco de Oliveira Moraes;7;Gol Contra
7648;1;Palmeiras;Gustavo Gómez;90+6;Penalty
7648;1;Palmeiras;José Rafael Vivian;22;Gol Normal
7648;1;Ceara;Stiven Mendoza;14;Gol Normal
7648;1;Ceara;Lucas Ribeiro;85;Gol Normal
7649;1;Coritiba;Alef Manga;10;Gol Normal
7649;1;Coritiba;Léo Gamalho;47;Gol Normal
7649;1;Coritiba;Andrey;90+1;Gol Normal
7650;1;Corinthians;Gustavo Mantuan;26;Gol Normal
7650;1;Corinthians;Lucas Piton;44;Gol Normal
7650;1;Botafogo-RJ;Diego Gonçalves;66;Penalty
7650;1;Corinthians;Paulinho;17;Gol Normal
7651;1;Atletico-MG;Hulk;10;Gol Normal
7651;1;Atletico-MG;Hulk;90+3;Gol Normal
7652;1;Cuiaba;Éverton Cardoso da Silva;8;Gol Normal
7653;1;Avai;Raniele;52;Gol Normal
7654;1;Sao Paulo;Jonathan Calleri;70;Gol Normal
7654;1;Sao Paulo;Luciano da Rocha Neves;74;Gol Normal
7654;1;Sao Paulo;Jonathan Calleri;19;Gol Normal
7654;1;Sao Paulo;Jonathan Calleri;52;Gol Normal
7655;1;Juventude;Renan Victor da Silva;30;Gol Contra
7655;1;Bragantino;Thalisson Kelven;89;Gol Contra
7655;1;Juventude;Óscar Ruiz;69;Gol Normal
7655;1;Bragantino;Miguel Silveira;12;Gol Normal
7656;2;Goias;Pedro Raúl;57;Gol Normal
7656;2;Palmeiras;Rony;90+6;Gol Normal
7658;2;Corinthians;Róger Guedes;55;Gol Normal
7658;2;Corinthians;Róger Guedes;9;Gol Normal
7658;2;Corinthians;Róger Guedes;25;Gol Normal
7657;2;America-MG;Pedrinho;89;Gol Normal
7657;2;Juventude;Rômulo Zwarg;84;Gol Normal
7657;2;America-MG;Iago Maidana;65;Gol Normal
7657;2;America-MG;Iago Maidana;19;Penalty
7657;2;America-MG;Felipe Azevedo;25;Gol Normal
7659;2;Fluminense;Paulo Marcos de Jesus Ribeiro;90+2;Gol Contra
7660;2;Coritiba;Léo Gamalho;28;Penalty
7660;2;Santos;Henrique Adriano Buss;32;Gol Contra
7660;2;Santos;Léo Baptistão;12;Gol Normal
7661;2;Flamengo;Giorgian De Arrascaeta;72;Gol Normal
7661;2;Sao Paulo;Jonathan Calleri;41;Gol Normal
7661;2;Flamengo;Gabriel Barbosa;25;Gol Normal
7661;2;Flamengo;Mauricio Isla;69;Gol Normal
7662;2;Atletico-MG;Matías Zaracho;49;Gol Normal
7663;2;Internacional;Alexandre Alemão;90;Gol Normal
7663;2;Fortaleza;Yago Pikachu;45+6;Penalty
7663;2;Internacional;Andrés D'Alessandro;45+7;Gol Normal
7664;2;Bragantino;Léo Ortiz;59;Gol Normal
7664;2;Bragantino;Ytalo José dos Santos;19;Gol Normal
7664;2;Bragantino;Natan Bernardo de Souza;26;Gol Normal
7664;2;Bragantino;Marcos Vinicios;30;Gol Normal
7665;2;Ceara;Lima;43;Gol Normal
7665;2;Botafogo-RJ;Erison Danilo de Souza;80;Penalty
7665;2;Botafogo-RJ;João Victor Santos Sá;18;Gol Normal
7665;2;Botafogo-RJ;Erison Danilo de Souza;60;Gol Normal
7676;3;Bragantino;Alerrandro Barra Mansa Realino de Souza;1;Gol Normal
7676;3;Sao Paulo;Eder Citadin Martins;70;Gol Normal
7677;3;Athletico-PR;David Terans;32;Penalty
7678;3;Palmeiras;Gustavo Gómez;14;Gol Normal
7678;3;Palmeiras;Rony;19;Gol Normal
7678;3;Palmeiras;Eduardo Pereira Rodrigues;71;Gol Normal
7679;3;Internacional;Alexandre Alemão;54;Gol Normal
7680;3;Atletico-MG;Jefferson Savarino;23;Gol Normal
7680;3;Atletico-MG;Jefferson Savarino;36;Gol Normal
7680;3;Coritiba;Igor Paixão;62;Gol Normal
7680;3;Coritiba;Adrián Emmanuel Martínez;78;Gol Normal
7681;3;Santos;Marcos Leonardo Santos Almeida;29;Gol Normal
7681;3;Santos;Vinicius Zanocelo;51;Gol Normal
7681;3;Santos;Vinicius Zanocelo;78;Gol Normal
7682;3;Cuiaba;Elton Rodrigues Brandão;84;Penalty
7683;3;Botafogo-RJ;Leandro Barcia Montero;90+6;Gol Contra
7683;3;Atletico-GO;Marlon Freitas;51;Gol Normal
7684;3;Avai;Morato;4;Gol Normal
7684;3;Avai;Muriqui;62;Penalty
7684;3;Avai;Bissoli;51;Gol Normal
7684;3;Goias;Élvis Vieira Araújo;88;Penalty
7684;3;Goias;Pedro Raúl;76;Gol Normal
7668;4;America-MG;Juan Pablo Ramírez Velásquez;75;Gol Normal
7667;4;Bragantino;Ytalo José dos Santos;17;Gol Normal
7669;4;Atletico-MG;Eduardo Vargas;56;Gol Normal
7669;4;Goias;Apodi;53;Gol Normal
7669;4;Goias;Élvis Vieira Araújo;80;Penalty
7669;4;Atletico-MG;Hulk;39;Gol Normal
7670;4;Cuiaba;Rodrigo Eduardo Costa Marinho;82;Gol Normal
7670;4;Atletico-GO;Jorginho;45;Gol Normal
7671;4;Botafogo-RJ;Diego Gonçalves;83;Penalty
7671;4;Juventude;Isidro Pitta;64;Gol Normal
7672;4;Corinthians;Matheus Jussa;53;Gol Contra
7673;4;Coritiba;Léo Gamalho;90+5;Gol Normal
7673;4;Coritiba;Léo Gamalho;53;Penalty
7673;4;Coritiba;Andrey;61;Gol Normal
7673;4;Fluminense;Paulo Henrique Ganso;19;Gol Normal
7673;4;Fluminense;Paulo Henrique Ganso;36;Gol Normal
7675;4;Sao Paulo;Jonathan Calleri;10;Gol Normal
7675;4;Santos;Marcos Leonardo Santos Almeida;45+1;Gol Normal
7675;4;Sao Paulo;Luciano da Rocha Neves;82;Penalty
7686;5;Atletico-MG;Ignacio Fernández;69;Gol Normal
7686;5;America-MG;Raúl Cáceres;81;Gol Normal
7686;5;America-MG;Iago Maidana;7;Penalty
7687;5;Athletico-PR;Abner Vinícius;49;Gol Normal
7688;5;Botafogo-RJ;Erison Danilo de Souza;51;Gol Normal
7689;5;Palmeiras;Eduardo Pereira Rodrigues;72;Gol Normal
7689;5;Fluminense;Germán Cano;83;Gol Normal
7690;5;Goias;Élvis Vieira Araújo;1;Gol Normal
7691;5;Corinthians;Renato Augusto;54;Gol Normal
7692;5;Santos;Léo Baptistão;3;Gol Normal
7692;5;Cuiaba;Alesson;11;Gol Normal
7692;5;Santos;Marcos Leonardo Santos Almeida;37;Gol Normal
7692;5;Santos;Bryan Angulo;76;Gol Normal
7692;5;Santos;Rwan Philipe Rodrigues de Souza Cruz;78;Gol Normal
7694;5;Sao Paulo;Luciano da Rocha Neves;57;Gol Normal
7694;5;Fortaleza;Yago Pikachu;69;Gol Normal
7693;5;Juventude;Óscar Ruiz;90+3;Gol Normal
7693;5;Internacional;Vitão;47;Gol Normal
7695;5;Avai;Bissoli;62;Penalty
7695;5;Avai;Muriqui;73;Penalty
7695;5;Coritiba;Igor Paixão;52;Gol Normal
7696;7;Bragantino;Ytalo José dos Santos;13;Gol Normal
7696;7;Atletico-MG;Ignacio Fernández;66;Gol Normal
7706;6;Palmeiras;Raphael Cavalcante Veiga;90+9;Penalty
7706;6;Palmeiras;Danilo;30;Gol Normal
7707;6;Flamengo;Willian Arão;7;Gol Normal
7707;6;Flamengo;Willian Arão;38;Gol Normal
7707;6;Ceara;Stiven Mendoza;26;Gol Normal
7707;6;Ceara;Nino Paraíba;90+1;Gol Normal
7709;6;Atletico-MG;Hulk;72;Gol Normal
7709;6;Atletico-MG;Marlon Freitas;14;Gol Contra
7708;6;Corinthians;Raul Gustavo Pereira Bicalho;30;Gol Normal
7708;6;Corinthians;Jô;64;Gol Normal
7708;6;Internacional;Alan Patrick;25;Gol Normal
7708;6;Internacional;Wanderson;44;Gol Normal
7710;6;Fluminense;Germán Cano;78;Gol Normal
7710;6;Athletico-PR;Matheus Felipe Santos Nascimento;90+1;Gol Normal
7710;6;Fluminense;Germán Cano;8;Gol Normal
7711;6;Sao Paulo;Jonathan Calleri;66;Penalty
7711;6;Sao Paulo;Nikão;82;Gol Normal
7711;6;Cuiaba;Jenison de Jesus Brito e Brito;33;Gol Normal
7712;6;Coritiba;Andrey;45+2;Gol Normal
7713;6;Fortaleza;Moisés Vieira da Veiga;14;Gol Normal
7713;6;Botafogo-RJ;Erison Danilo de Souza;42;Gol Normal
7713;6;Botafogo-RJ;Patrick de Paula;89;Gol Normal
7713;6;Botafogo-RJ;Daniel Borges;90+4;Gol Normal
7714;6;Avai;Bissoli;27;Gol Normal
7714;6;Juventude;Óscar Ruiz;25;Gol Normal
7714;6;Juventude;Vitor Mendes;70;Gol Normal
7715;6;Goias;Élvis Vieira Araújo;19;Penalty
7697;7;Atletico-GO;Jorginho;45+2;Gol Normal
7697;7;Atletico-GO;Airton;90;Gol Normal
7698;7;Flamengo;Pedro;17;Gol Normal
7700;7;Palmeiras;Rony;31;Gol Normal
7700;7;Palmeiras;Gabriel Menino;90+2;Gol Normal
7700;7;Palmeiras;José Rafael Vivian;9;Gol Normal
7701;7;Internacional;Carlos de Pena;83;Penalty
7701;7;Cuiaba;Valdívia;50;Gol Normal
7702;7;Botafogo-RJ;Erison Danilo de Souza;86;Gol Normal
7702;7;America-MG;Aloísio dos Santos Gonçalves;38;Gol Normal
7704;7;Fluminense;Luiz Henrique;9;Gol Normal
7703;7;Corinthians;Adson;80;Gol Normal
7703;7;Sao Paulo;Jonathan Calleri;45+6;Gol Normal
7705;7;Avai;William Pottker;51;Penalty
7705;7;Athletico-PR;David Terans;44;Gol Normal
7705;7;Athletico-PR;David Terans;25;Penalty
7716;8;Goias;Nicolas Godinho Johann;74;Gol Normal
7716;8;Bragantino;Artur Victor Guimarães;40;Gol Normal
7717;8;Ceara;Cléber;37;Gol Normal
7717;8;Ceara;Stiven Mendoza;71;Gol Normal
7717;8;Sao Paulo;Jonathan Calleri;8;Gol Normal
7717;8;Sao Paulo;Rodrigo Nestor;42;Gol Normal
7718;8;Fortaleza;José Welison;65;Gol Normal
7718;8;Juventude;Vitor Gabriel;49;Gol Normal
7720;8;Palmeiras;Gustavo Gómez;80;Gol Normal
7719;8;Coritiba;Igor Paixão;29;Gol Normal
7721;8;Athletico-PR;Vitor Roque;85;Gol Normal
7722;8;America-MG;Aloísio dos Santos Gonçalves;67;Gol Normal
7722;8;Corinthians;Gustavo Mosquito;82;Gol Normal
7723;8;Fluminense;Germán Cano;10;Gol Normal
7723;8;Flamengo;Andreas Pereira;34;Gol Normal
7723;8;Flamengo;Gabriel Barbosa;57;Gol Normal
7724;8;Atletico-MG;Hulk;53;Gol Normal
7724;8;Atletico-MG;Eduardo Sasha;66;Gol Normal
7724;8;Avai;Morato;41;Gol Normal
7725;8;Atletico-GO;Diego Churín;79;Gol Normal
7725;8;Internacional;Wanderson;12;Gol Normal
7685;3;Ceara;Cléber;45+11;Gol Normal
7726;9;America-MG;Alexandre Egea;25;Gol Normal
7726;9;America-MG;Felipe Azevedo;53;Gol Normal
7726;9;Cuiaba;André Felipe Ribeiro de Souza;42;Gol Normal
7728;9;Coritiba;Adrián Emmanuel Martínez;85;Gol Normal
7728;9;Ceara;Stiven Mendoza;37;Gol Normal
7727;9;Athletico-PR;Léo Baptistão;56;Gol Contra
7727;9;Athletico-PR;Pablo Felipe Teixeira;43;Gol Normal
7727;9;Santos;Marcos Leonardo Santos Almeida;12;Gol Normal
7727;9;Santos;Marcos Leonardo Santos Almeida;64;Gol Normal
7729;9;Sao Paulo;Reinaldo Manoel da Silva;45+4;Penalty
7729;9;Avai;Muriqui;67;Gol Normal
7730;9;Corinthians;Gustavo Mantuan;33;Gol Normal
7731;9;Juventude;Luccas Claro;32;Gol Contra
7732;9;Fortaleza;Robson Fernandes;28;Gol Normal
7732;9;Fortaleza;Hércules;90+2;Gol Normal
7732;9;Flamengo;Éverton Ribeiro;45+5;Gol Normal
7734;9;Internacional;Carlos de Pena;90+10;Penalty
7734;9;Internacional;Johnny Cardoso;90+2;Gol Normal
7735;9;Goias;Pedro Raúl;73;Gol Normal
7735;9;Goias;Pedro Raúl;84;Gol Normal
7735;9;Botafogo-RJ;Víctor Cuesta;45+1;Gol Normal
7736;10;Cuiaba;Uendel Pereira Gonçalves;36;Gol Normal
7737;10;Ceara;Stiven Mendoza;55;Gol Normal
7737;10;Ceara;Stiven Mendoza;22;Gol Normal
7738;10;Athletico-PR;Vitor Bueno;90+6;Gol Normal
7738;10;Juventude;Jadson;38;Gol Normal
7738;10;Athletico-PR;Pablo Felipe Teixeira;45+2;Gol Normal
7738;10;Athletico-PR;David Terans;63;Gol Normal
7739;10;Atletico-GO;Gabriel Baralhas;34;Gol Normal
7739;10;Atletico-GO;Wellington Rato;90+2;Gol Normal
7739;10;Avai;Bissoli;43;Gol Normal
7740;10;Bragantino;Luan Cândido;17;Gol Normal
7741;10;Fluminense;Samuel Xavier;37;Gol Normal
7741;10;Atletico-MG;Eduardo Sasha;53;Gol Normal
7741;10;Fluminense;Jhon Arias;18;Gol Normal
7741;10;Fluminense;Luiz Henrique;63;Gol Normal
7741;10;Fluminense;Germán Cano;29;Gol Normal
7741;10;Atletico-MG;Hulk;35;Gol Normal
7741;10;Fluminense;Germán Cano;58;Gol Normal
7741;10;Atletico-MG;Jair Rodrigues Júnior;45+4;Gol Normal
7742;10;Santos;Lucas Braga Ribeiro;63;Gol Normal
7742;10;Internacional;Bruno Méndez;71;Gol Normal
7743;10;Palmeiras;Rony;33;Gol Normal
7743;10;Palmeiras;Gustavo Scarpa;18;Gol Normal
7743;10;Palmeiras;Wesley Ribeiro Silva;87;Gol Normal
7743;10;Palmeiras;Rony;11;Gol Normal
7744;10;Sao Paulo;Jonathan Calleri;4;Gol Normal
7744;10;Coritiba;Alef Manga;59;Gol Normal
7745;10;Fortaleza;Yago Pikachu;13;Gol Normal
7745;10;Goias;Pedro Raúl;86;Gol Normal
7746;11;Corinthians;Gustavo Mantuan;84;Gol Normal
7746;11;Corinthians;Adson;2;Gol Normal
7747;11;Atletico-MG;Sávio Moreira de Oliveira;6;Gol Normal
7747;11;Santos;Rwan Philipe Rodrigues de Souza Cruz;84;Penalty
7749;11;Bragantino;Artur Victor Guimarães;17;Gol Normal
7749;11;Cuiaba;André Felipe Ribeiro de Souza;45+6;Penalty
7748;11;Atletico-GO;Jefferson;35;Gol Normal
7748;11;Atletico-GO;Wellington Rato;45+1;Gol Normal
7750;11;Internacional;Pedro Henrique Konzen;90+2;Penalty
7750;11;Internacional;Wanderson;1;Gol Normal
7750;11;Internacional;Wanderson;22;Gol Normal
7750;11;Flamengo;Andreas Pereira;58;Gol Normal
7751;11;Ceara;Stiven Mendoza;9;Gol Normal
7751;11;Goias;Pedro Raúl;85;Penalty
7752;11;Sao Paulo;Patrick;34;Gol Normal
7753;11;Palmeiras;Eduardo Pereira Rodrigues;23;Gol Normal
7753;11;Palmeiras;Rony;63;Gol Normal
7755;11;Avai;Kevin Peterson dos Santos Silva;45+1;Gol Normal
7756;12;Juventude;Ricardo Bueno;26;Gol Normal
7756;12;Santos;Eduardo;57;Gol Normal
7756;12;Santos;Marcos Leonardo Santos Almeida;77;Gol Normal
7758;12;Bragantino;Hyoran;7;Gol Normal
7758;12;Coritiba;Igor Paixão;51;Gol Normal
7758;12;Bragantino;Hyoran;36;Gol Normal
7758;12;Coritiba;Adrián Emmanuel Martínez;90+2;Gol Normal
7758;12;Bragantino;Artur Victor Guimarães;34;Gol Normal
7758;12;Bragantino;Natan Bernardo de Souza;75;Gol Normal
7759;12;Internacional;Alan Patrick;47;Gol Normal
7759;12;Goias;Da Silva;41;Gol Normal
7759;12;Internacional;Edenílson Andrade dos Santos;8;Gol Normal
7760;12;Flamengo;Ayrton Lucas Dantas de Medeiros;6;Gol Normal
7760;12;Flamengo;Gabriel Barbosa;79;Gol Normal
7761;12;Athletico-PR;David Terans;82;Penalty
7761;12;Corinthians;Róger Guedes;5;Gol Normal
7763;12;Botafogo-RJ;Kayque;61;Gol Normal
7764;12;Palmeiras;Gustavo Scarpa;45;Gol Normal
7764;12;Palmeiras;José Rafael Vivian;42;Gol Normal
7764;12;Atletico-GO;Diego Churín;79;Gol Normal
7764;12;Atletico-GO;Luan Garcia Teixeira;28;Gol Contra
7764;12;Palmeiras;Gustavo Gómez;44;Gol Normal
7764;12;Palmeiras;Gustavo Gómez;45+4;Gol Normal
7765;12;Avai;Bissoli;70;Penalty
7765;12;Fortaleza;Moisés Vieira da Veiga;65;Gol Normal
7765;12;Avai;Muriqui;33;Gol Normal
7765;12;Avai;Bissoli;40;Penalty
7765;12;Fortaleza;Robson Fernandes;44;Gol Normal
7767;13;Bragantino;Luan Cândido;71;Gol Normal
7767;13;Santos;Léo Baptistão;17;Gol Normal
7767;13;Santos;Léo Baptistão;36;Gol Normal
7767;13;Bragantino;Hyoran;45+1;Gol Normal
7768;13;Atletico-MG;Ignacio Fernández;35;Gol Normal
7768;13;Atletico-MG;Ademir;85;Gol Normal
7769;13;Athletico-PR;Khellven;90+10;Penalty
7770;13;Corinthians;Fábio Santos;34;Penalty
7771;13;Botafogo-RJ;Vinícius Lopes;19;Gol Normal
7771;13;Botafogo-RJ;Erison Danilo de Souza;59;Gol Normal
7771;13;Botafogo-RJ;Hugo;90+11;Gol Normal
7771;13;Internacional;Edenílson Andrade dos Santos;9;Penalty
7771;13;Internacional;Fabricio Bustos;14;Gol Normal
7772;13;Fortaleza;Yago Pikachu;43;Gol Normal
7773;13;Atletico-GO;Airton;59;Gol Normal
7773;13;Atletico-GO;Wellington Rato;63;Gol Normal
7773;13;Atletico-GO;Léo Pereira;86;Gol Normal
7773;13;Juventude;Rodrigo Alves Soares;23;Gol Normal
7774;13;Fluminense;Germán Cano;5;Gol Normal
7774;13;Fluminense;Matheus Martins;72;Gol Normal
7775;13;Palmeiras;Murilo Cerqueira;90+6;Gol Normal
7775;13;Sao Paulo;Patrick;17;Gol Normal
7775;13;Palmeiras;Gustavo Gómez;90;Gol Normal
7776;14;Internacional;Taison;19;Gol Normal
7776;14;Internacional;Edenílson Andrade dos Santos;42;Gol Normal
7776;14;Internacional;Alexandre Alemão;54;Gol Normal
7777;14;Bragantino;Lucas Evangelista;82;Penalty
7777;14;Athletico-PR;Erick Luis Conrado Carvalho;5;Gol Normal
7777;14;Bragantino;Alerrandro Barra Mansa Realino de Souza;79;Gol Normal
7777;14;Athletico-PR;Luis Manuel Orejuela;16;Gol Normal
7777;14;Athletico-PR;Rômulo José Cardoso da Cruz;23;Gol Normal
7777;14;Athletico-PR;Hugo Moura;67;Gol Normal
7778;14;Flamengo;Gabriel Barbosa;41;Gol Normal
7778;14;Flamengo;Giorgian De Arrascaeta;71;Gol Normal
7778;14;Flamengo;Mário Sérgio Santos Costa;90+1;Gol Normal
7780;14;Atletico-MG;Rubens;76;Gol Normal
7780;14;Atletico-MG;Réver;87;Gol Normal
7780;14;Fortaleza;Romarinho;3;Gol Normal
7780;14;Atletico-MG;Matheus Jussa;90+6;Gol Contra
7780;14;Fortaleza;Romarinho;29;Gol Normal
7781;14;Avai;Jean Pyerre;73;Gol Normal
7781;14;Avai;Bissoli;45+8;Penalty
7781;14;Palmeiras;Rony;65;Gol Normal
7781;14;Palmeiras;Gustavo Scarpa;47;Penalty
7782;14;Fluminense;Manoel Messias Silva Carvalho;82;Gol Normal
7783;14;Goias;Pedro Raúl;80;Gol Normal
7784;14;Ceara;Erick;48;Gol Normal
7784;14;Atletico-GO;Jorginho;26;Gol Normal
7786;15;Juventude;Onitlasi Júnior de Moraes Rodrigues;76;Gol Normal
7786;15;Atletico-MG;Hulk;30;Penalty
7786;15;Atletico-MG;Eduardo Sasha;56;Gol Normal
7787;15;Fluminense;Manoel Messias Silva Carvalho;15;Gol Normal
7787;15;Fluminense;Germán Cano;42;Gol Normal
7787;15;Fluminense;Germán Cano;71;Gol Normal
7787;15;Fluminense;Fred;90+1;Gol Normal
7788;15;Santos;Vinicius Zanocelo;66;Gol Normal
7788;15;Flamengo;Pedro;18;Gol Normal
7788;15;Flamengo;Gabriel Barbosa;73;Gol Normal
7789;15;Ceara;Lima;20;Penalty
7789;15;Internacional;Moisés Roberto Barbosa;24;Gol Normal
7790;15;Athletico-PR;Vitor Roque;36;Gol Normal
7790;15;Athletico-PR;Vitor Bueno;58;Penalty
7791;15;Avai;Eduardo Jacinto de Biasi;30;Gol Normal
7791;15;Cuiaba;Valdívia;49;Gol Normal
7791;15;Cuiaba;Joaquim Henrique Pereira Silva;64;Gol Normal
7792;15;Sao Paulo;Luciano da Rocha Neves;62;Gol Normal
7792;15;Atletico-GO;Marlon Freitas;30;Penalty
7792;15;Sao Paulo;Luciano da Rocha Neves;24;Penalty
7793;15;America-MG;Henrique Almeida;59;Gol Normal
7794;15;Fortaleza;Habraão;85;Gol Normal
7794;15;Coritiba;Léo Gamalho;2;Gol Normal
7794;15;Coritiba;José Hugo;90+4;Gol Normal
7795;15;Botafogo-RJ;Vinícius Lopes;64;Gol Normal
7796;16;Bragantino;Hélio Junio Nunes de Castro;87;Gol Normal
7796;16;Bragantino;Bruno Praxedes;90;Gol Normal
7796;16;Bragantino;Luan Cândido;70;Gol Normal
7796;16;Bragantino;Alerrandro Barra Mansa Realino de Souza;76;Gol Normal
7797;16;Ceara;Luiz Otávio;90+3;Gol Normal
7797;16;Fluminense;Germán Cano;39;Gol Normal
7797;16;Fluminense;Matheus Martins;54;Gol Normal
7798;16;Athletico-PR;David Terans;62;Penalty
7798;16;Goias;Pedro Raúl;6;Gol Normal
7798;16;Goias;Nicolas Godinho Johann;40;Gol Normal
7799;16;Coritiba;Adrián Emmanuel Martínez;78;Gol Normal
7799;16;Juventude;Ricardo Bueno;34;Penalty
7799;16;Juventude;Paulo;5;Gol Normal
7799;16;Coritiba;Léo Gamalho;53;Gol Normal
7800;16;Corinthians;Rodinei Marcelo De Almeida;52;Gol Contra
7801;16;Santos;Lucas Barbosa;76;Gol Normal
7804;16;Cuiaba;André Luis;90+8;Gol Normal
7804;16;Cuiaba;Alesson;22;Gol Normal
7805;16;Internacional;Moisés Roberto Barbosa;90+5;Gol Normal
7807;17;Flamengo;Gustavo Henrique Vernes;13;Gol Normal
7807;17;Flamengo;Diego Ribas;22;Gol Normal
7808;17;Avai;Bissoli;10;Penalty
7809;17;Ceara;Bruno Pacheco;28;Gol Normal
7809;17;Ceara;Vinícius;33;Gol Normal
7809;17;Ceara;Cléber;76;Gol Normal
7809;17;Corinthians;Róger Guedes;4;Gol Normal
7811;17;Sao Paulo;Luciano da Rocha Neves;34;Gol Normal
7811;17;Sao Paulo;Patrick;42;Gol Normal
7811;17;Fluminense;André Trindade;25;Gol Normal
7811;17;Fluminense;Manoel Messias Silva Carvalho;64;Gol Normal
7813;17;Fortaleza;Moisés Vieira da Veiga;74;Gol Normal
7812;17;Atletico-MG;Matías Zaracho;55;Gol Normal
7814;17;Bragantino;Marcos Vinicios;41;Gol Normal
7814;17;Bragantino;Alerrandro Barra Mansa Realino de Souza;2;Gol Normal
7814;17;Bragantino;Alerrandro Barra Mansa Realino de Souza;7;Gol Normal
7815;17;Palmeiras;Gabriel Veron;49;Gol Normal
7816;18;Ceara;Vinícius;45+3;Gol Normal
7818;18;Fluminense;Jhon Arias;28;Gol Normal
7818;18;Fluminense;Germán Cano;84;Gol Normal
7818;18;Goias;Pedro Raúl;44;Gol Normal
7818;18;Fluminense;Willian Gomes de Siqueira;85;Gol Normal
7818;18;Goias;Nicolas Godinho Johann;80;Gol Normal
7817;18;Bragantino;Gabriel Novaes;90+5;Gol Normal
7817;18;Fortaleza;Emanuel Brítez;57;Gol Normal
7817;18;Bragantino;Lucas Evangelista;37;Gol Normal
7819;18;Athletico-PR;Agustín Canobbio;14;Gol Normal
7819;18;Athletico-PR;David Terans;49;Gol Normal
7819;18;Athletico-PR;Léo Cittadini;90+5;Gol Normal
7819;18;Athletico-PR;Tomás Cuello;9;Gol Normal
7819;18;Atletico-GO;Kelvin;72;Gol Normal
7820;18;Flamengo;Pedro;6;Gol Normal
7820;18;Flamengo;Pedro;13;Gol Normal
7820;18;Flamengo;Éverton Ribeiro;18;Gol Normal
7820;18;Flamengo;Lázaro Vinícius;86;Gol Normal
7821;18;Internacional;Pedro Henrique Konzen;4;Gol Normal
7821;18;Sao Paulo;Luciano da Rocha Neves;54;Gol Normal
7821;18;Internacional;Pedro Henrique Konzen;24;Gol Normal
7821;18;Sao Paulo;Nikão;10;Gol Normal
7821;18;Internacional;Edenílson Andrade dos Santos;41;Penalty
7821;18;Sao Paulo;Nikão;30;Gol Normal
7822;18;Santos;Léo Baptistão;33;Gol Normal
7822;18;Santos;Marcos Leonardo Santos Almeida;77;Gol Normal
7823;18;Corinthians;Adson;67;Gol Normal
7823;18;Corinthians;Raul Gustavo Pereira Bicalho;85;Gol Normal
7823;18;Coritiba;Luciano Castán;54;Gol Normal
7823;18;Corinthians;Róger Guedes;36;Gol Normal
7824;18;Atletico-MG;Alan Kardec;90+4;Gol Normal
7824;18;Cuiaba;Gabriel Pirani;90+9;Gol Normal
7825;18;Palmeiras;Gustavo Scarpa;65;Gol Normal
7826;19;Sao Paulo;Patrick;48;Gol Normal
7826;19;Goias;Dada;8;Gol Normal
7826;19;Sao Paulo;Jonathan Calleri;29;Gol Normal
7826;19;Goias;Danilo Cardoso;39;Gol Normal
7826;19;Sao Paulo;Rodrigo Nestor;33;Gol Normal
7826;19;Goias;Pedro Raúl;90+2;Gol Normal
7827;19;Botafogo-RJ;Erison Danilo de Souza;19;Gol Normal
7827;19;Botafogo-RJ;Jeffinho;54;Gol Normal
7828;19;Flamengo;Pedro;84;Gol Normal
7828;19;Avai;Arthur Chaves;47;Gol Normal
7828;19;Flamengo;Pedro;55;Gol Normal
7830;19;Palmeiras;Gustavo Gómez;18;Gol Normal
7830;19;Palmeiras;Gabriel Menino;88;Gol Normal
7830;19;Internacional;Alexandre Alemão;82;Gol Normal
7831;19;Juventude;Isidro Pitta;66;Gol Normal
7829;19;Fluminense;Jhon Arias;62;Gol Normal
7829;19;Fluminense;Germán Cano;66;Gol Normal
7829;19;Bragantino;Luan Cândido;72;Gol Normal
7833;19;America-MG;Felipe Azevedo;33;Gol Normal
7832;19;Corinthians;Fábio Santos;86;Penalty
7832;19;Atletico-MG;Keno;9;Gol Normal
7832;19;Corinthians;Fábio Santos;80;Gol Normal
7835;19;Coritiba;Alef Manga;40;Gol Normal
7836;20;Goias;Pedro Raúl;80;Gol Normal
7837;20;Ceara;Stiven Mendoza;80;Penalty
7837;20;Palmeiras;Eduardo Pereira Rodrigues;31;Gol Normal
7837;20;Palmeiras;José Manuel Alberto López;45;Gol Normal
7838;20;Corinthians;Gustavo Mosquito;27;Gol Normal
7839;20;Flamengo;Lázaro Vinícius;22;Gol Normal
7839;20;Flamengo;Mário Sérgio Santos Costa;23;Gol Normal
7839;20;Flamengo;Arturo Vidal;32;Penalty
7839;20;Flamengo;Victor Hugo;45+5;Gol Normal
7839;20;Atletico-GO;Wellington Rato;82;Gol Normal
7841;20;Internacional;Maurício;7;Gol Normal
7841;20;Internacional;Maurício;31;Gol Normal
